id,locale,partition,split,scenario_id,scenario_name,intent_id,intent_name,utt,annot_utt
12546,tr-TR,train,train,1,transport,54,transport_taxi,bara bir araç bul,[business_type : bara] bir araç bul
12547,tr-TR,train,train,1,transport,54,transport_taxi,olly bar için bir araç bul,olly [business_type : bar] için bir araç bul
12549,tr-TR,train,train,1,transport,42,transport_query,antalya'ya yol tarifi,[place_name : antalya'ya] yol tarifi
12551,tr-TR,train,train,1,transport,42,transport_query,buradan istanbul marmara 'da evrensel 'e nasıl gidebilirim,buradan [place_name : istanbul marmara] 'da [place_name : evrensel] 'e nasıl gidebilirim
12552,tr-TR,train,train,1,transport,54,transport_taxi,buraya giden bir taksi bulabilir misin lütfen,buraya giden bir [transport_type : taksi] bulabilir misin lütfen
12555,tr-TR,train,train,1,transport,11,transport_traffic,trafik nasıl,trafik nasıl
12556,tr-TR,train,train,1,transport,11,transport_traffic,işe gitmem ne kadar sürer,işe gitmem ne kadar sürer
12557,tr-TR,train,train,1,transport,11,transport_traffic,benim seyahatim için herhangi bir gecikme var mı,benim seyahatim için herhangi bir gecikme var mı
12559,tr-TR,train,train,1,transport,54,transport_taxi,taksi dolmuş ayarla,[transport_type : taksi] [transport_agency : dolmuş] ayarla
12560,tr-TR,train,train,1,transport,54,transport_taxi,uber taksi lazım,[transport_agency : uber] [transport_type : taksi] lazım
12561,tr-TR,train,train,1,transport,2,transport_ticket,on dört nisan cuma boston için bir tren bileti ayırt,[date : on dört nisan cuma] [place_name : boston] için bir [transport_type : tren] bileti ayırt
12562,tr-TR,train,train,1,transport,2,transport_ticket,on dört nisan'da bana eskişehir'e bir tren bileti bul,[date : on dört nisan'da] bana [place_name : eskişehir'e] bir [transport_type : tren] bileti bul
12563,tr-TR,train,train,1,transport,2,transport_ticket,on dört nisan için cleveland'a tren bileti al,[date : on dört nisan] için [place_name : cleveland'a] [transport_type : tren] bileti al
12564,tr-TR,train,train,1,transport,42,transport_query,be istikamete en ucuz tren biletini bulabilir misin,be istikamete en ucuz [transport_type : tren] biletini bulabilir misin
12566,tr-TR,train,train,1,transport,42,transport_query,bugün bir tren bileti satın alabilir miyim,[date : bugün] bir [transport_type : tren] bileti satın alabilir miyim
12567,tr-TR,train,train,1,transport,42,transport_query,kuşadası için tüm istikametlere ihtiyacım var,[place_name : kuşadası] için tüm istikametlere ihtiyacım var
12568,tr-TR,train,train,1,transport,42,transport_query,üsküdar istanbulda dunkin donuta nasıl giderim,[place_name : üsküdar istanbulda] [business_name : dunkin donuta] nasıl giderim
12569,tr-TR,train,train,1,transport,42,transport_query,kadınlar plajına yol tarifleri,[place_name : kadınlar] plajına yol tarifleri
12570,tr-TR,train,train,1,transport,42,transport_query,bu trenin kalkış varış saatleri nedir,bu trenin kalkış varış saatleri nedir
12571,tr-TR,train,train,1,transport,42,transport_query,istanbuldan kalkan son tren saat kaçta kalkıyor,[place_name : istanbuldan] kalkan son [transport_type : tren] saat kaçta kalkıyor
12572,tr-TR,train,train,1,transport,42,transport_query,saat onda tren var mı,saat [time : onda] tren var mı
12573,tr-TR,train,train,1,transport,2,transport_ticket,aydın a bir tren bileti lazım bana bilet ayırt,[place_name : aydın] a bir [transport_type : tren] bileti lazım bana bilet ayırt
12574,tr-TR,train,train,1,transport,2,transport_ticket,aydın için bir tren bileti ayarla,[place_name : aydın] için bir [transport_type : tren] bileti ayarla
12576,tr-TR,train,train,1,transport,11,transport_traffic,trafik durumu nasıl,trafik durumu nasıl
12577,tr-TR,train,train,1,transport,11,transport_traffic,trafik var mı,trafik var mı
12578,tr-TR,train,train,1,transport,11,transport_traffic,trafiğe denk gelecek miyim,trafiğe denk gelecek miyim
12579,tr-TR,train,train,1,transport,42,transport_query,haritaya git,haritaya git
12580,tr-TR,train,train,1,transport,42,transport_query,eve dönmenin en yakın yolu,eve dönmenin en yakın yolu
12583,tr-TR,train,train,1,transport,11,transport_traffic,trafik şimdi nasıl,trafik şimdi nasıl
12584,tr-TR,train,train,1,transport,42,transport_query,ofis için kaçta çıkmalıyım,[place_name : ofis] için kaçta çıkmalıyım
12586,tr-TR,train,train,1,transport,42,transport_query,eskişehir'e bir sonraki tren ne zaman,[place_name : eskişehir'e] bir sonraki [transport_type : tren] ne zaman
12588,tr-TR,train,train,1,transport,42,transport_query,new york tren saatleri nelerdir,[place_name : new york] [transport_type : tren] saatleri nelerdir
12589,tr-TR,train,train,1,transport,2,transport_ticket,benim için ankara tren bileti ayırtabilir misin,benim için [place_name : ankara] [transport_type : tren] bileti ayırtabilir misin
12590,tr-TR,train,train,1,transport,2,transport_ticket,sirkeci'ye giden tren tarifesini kontrol edebilir misin,[place_name : sirkeci'ye] giden [transport_type : tren] tarifesini kontrol edebilir misin
12591,tr-TR,train,train,1,transport,42,transport_query,olly bana ankara'ya bir tren bileti al,olly bana [place_name : ankara'ya] bir [transport_type : tren] bileti al
12592,tr-TR,train,train,1,transport,2,transport_ticket,lütfen benim için aydın a bir tren bileti satın al,lütfen benim için [place_name : aydın] a bir [transport_type : tren] bileti satın al
12594,tr-TR,train,train,1,transport,2,transport_ticket,google yarın için trene bilet ayırtabilir misin,google [date : yarın] için [transport_type : trene] bilet ayırtabilir misin
12595,tr-TR,train,train,1,transport,2,transport_ticket,öğlen ikide kalkan bir tren bileti almana ihtiyacım var,[time : öğlen ikide] kalkan bir [transport_type : tren] bileti almana ihtiyacım var
12596,tr-TR,train,train,1,transport,2,transport_ticket,google bana aydın için bir tren bileti lazım benim için ayarlayabilir misin,google bana [place_name : aydın] için bir [transport_type : tren] bileti lazım benim için ayarlayabilir misin
12597,tr-TR,train,train,1,transport,42,transport_query,bana tüm mesafeleri ve saatleri söyle,bana tüm mesafeleri ve saatleri söyle
12598,tr-TR,train,train,1,transport,2,transport_ticket,vakitler için nereye gitmem lazım,vakitler için nereye gitmem lazım
12599,tr-TR,train,train,1,transport,42,transport_query,en uzak yer neresi,en uzak yer neresi
12600,tr-TR,train,train,12,qa,49,qa_factoid,yer nerede,yer nerede
12601,tr-TR,train,train,1,transport,42,transport_query,bir yer istikameti,bir yer istikameti
12603,tr-TR,train,train,1,transport,42,transport_query,tren saatleri ne kadar,[transport_type : tren] saatleri ne kadar
12605,tr-TR,train,train,1,transport,2,transport_ticket,cuma sabahı ankara'ya kalkan en erken tren biletini bul,[date : cuma] [timeofday : sabahı] [place_name : ankara'ya] kalkan en erken [transport_type : tren] biletini bul
12609,tr-TR,train,train,1,transport,54,transport_taxi,benim perşembe günkü toplantımdan sonrası için bir taksi ayarla,benim [date : perşembe] günkü [event_name : toplantımdan] sonrası için bir [transport_type : taksi] ayarla
12611,tr-TR,train,train,1,transport,11,transport_traffic,aydın için trafik raporu nasıl,[place_name : aydın] için trafik raporu nasıl
12612,tr-TR,train,train,1,transport,2,transport_ticket,bana istanbuldan ankaraya bir tren bileti al,bana [place_name : istanbuldan ankaraya] bir [transport_type : tren] bileti al
12613,tr-TR,train,train,1,transport,2,transport_ticket,izmirden balıkesire bir tren bileti ayırtmam lazım,[place_name : izmirden balıkesire] bir [transport_type : tren] bileti ayırtmam lazım
12614,tr-TR,train,train,1,transport,2,transport_ticket,istanbul'dan kars'a bir tren bileti ayırt,[place_name : istanbul'dan kars'a] bir [transport_type : tren] bileti ayırt
12615,tr-TR,train,train,1,transport,2,transport_ticket,ankara'dan eskişehir'e bir tren bileti ayırtmam lazım,[place_name : ankara'dan eskişehir'e] bir [transport_type : tren] bileti ayırtmam lazım
12616,tr-TR,train,train,1,transport,2,transport_ticket,istanbul'dan kars'a giden doğu ekspresi treni için bilet ayırtmak istiyorum,[place_name : istanbul'dan kars'a] giden doğu ekspresi [transport_type : treni] için bilet ayırtmak istiyorum
12619,tr-TR,train,train,1,transport,42,transport_query,eskişehir den ankara ya tren ile ne kadar sürüyor,[place_name : eskişehir] den [place_name : ankara] ya [transport_type : tren] ile ne kadar sürüyor
12620,tr-TR,train,train,1,transport,42,transport_query,buradan dallas'a trenle seyahat süresi nedir,buradan [place_name : dallas'a] [transport_type : trenle] seyahat süresi nedir
12621,tr-TR,train,train,1,transport,42,transport_query,tren ataşehir 'e kaçta varıyor,[transport_type : tren] [place_name : ataşehir] 'e kaçta varıyor
12622,tr-TR,train,train,1,transport,42,transport_query,bakırköy de tren pazar günleri saat kaçta çalışır,[place_name : bakırköy] de [transport_type : tren] [date : pazar] günleri saat kaçta çalışır
12624,tr-TR,train,train,1,transport,42,transport_query,aydın dan söke ye tren ne zaman kalkıyor,[place_name : aydın] dan [place_name : söke] ye [transport_type : tren] ne zaman kalkıyor
12626,tr-TR,train,train,1,transport,42,transport_query,ankaradan tren ne zaman geliyor,[place_name : ankaradan] [transport_type : tren] ne zaman geliyor
12628,tr-TR,train,train,1,transport,2,transport_ticket,indianapolis 'ten chicago istikametine giden bir sonraki trene binmek istiyorum,[place_name : indianapolis] 'ten [place_name : chicago] istikametine giden bir sonraki [transport_type : trene] binmek istiyorum
12630,tr-TR,train,train,1,transport,42,transport_query,aydından tren kalkış aralıkları nedir,[place_name : aydından] [transport_type : tren] kalkış aralıkları nedir
12631,tr-TR,train,train,1,transport,54,transport_taxi,bana hemen havaalanı için bir taksi ayarla,bana hemen [place_name : havaalanı] için bir [transport_type : taksi] ayarla
12632,tr-TR,train,train,1,transport,54,transport_taxi,beni evden alıp şehir merkezine götürecek bir taksiye ihtiyacım var,beni evden alıp [place_name : şehir merkezine] götürecek bir [transport_type : taksiye] ihtiyacım var
12633,tr-TR,train,train,1,transport,42,transport_query,beni en yakın tren istasyonuna götür,beni en yakın [place_name : tren istasyonuna] götür
12635,tr-TR,train,train,1,transport,2,transport_ticket,seattle'a kesintisiz tren bul,[place_name : seattle'a] kesintisiz [transport_type : tren] bul
12636,tr-TR,train,train,1,transport,11,transport_traffic,yüreğir istikametinde trafik akışı nasıl,[place_name : yüreğir] istikametinde trafik akışı nasıl
12637,tr-TR,train,train,1,transport,11,transport_traffic,golden gate köprüsü üzerinde trafik nasıl görünüyor,[place_name : golden gate köprüsü] üzerinde trafik nasıl görünüyor
12638,tr-TR,train,train,1,transport,42,transport_query,lütfen çarşamba sabah beş için kütahya 'ya giden tren saatlerini araştır,lütfen [date : çarşamba] [time : sabah beş] için [place_name : kütahya] 'ya giden [transport_type : tren] saatlerini araştır
12639,tr-TR,train,train,1,transport,42,transport_query,çarşamba günü üsküdar 'a giden akşam beş treni vaktinde mi,[date : çarşamba] günü [place_name : üsküdar] 'a giden [time : akşam beş] [transport_type : treni] vaktinde mi
12640,tr-TR,train,train,1,transport,42,transport_query,çarşamba günü kadıköye akşam beşe bir tren var mı,[date : çarşamba] günü [place_name : kadıköye] [time : akşam beşe] bir [transport_type : tren] var mı
12641,tr-TR,train,train,1,transport,2,transport_ticket,lütfen edremit 'e ö. s. beş treninde yer ayırt,lütfen [place_name : edremit] 'e [time : ö. s. beş] [transport_type : treninde] yer ayırt
12642,tr-TR,train,train,1,transport,2,transport_ticket,öğleden sonra beş treniyle adana 'ya gitmem lazım,[time : öğleden sonra beş] [transport_type : treniyle] [place_name : adana] 'ya gitmem lazım
12643,tr-TR,train,train,1,transport,2,transport_ticket,buradan sındırgı 'ya ö. s. beş için bana bir bilet ayarla,buradan [place_name : sındırgı] 'ya [time : ö. s. beş] için bana bir bilet ayarla
12644,tr-TR,train,train,1,transport,11,transport_traffic,iş yerine trafik açık mı,iş yerine trafik açık mı
12645,tr-TR,train,train,1,transport,11,transport_traffic,yollar şu an nasıl gözüküyor,yollar şu an nasıl gözüküyor
12646,tr-TR,train,train,1,transport,42,transport_query,tren taksim istasyonundan ne zaman kalkıyor,[transport_type : tren] [place_name : taksim istasyonundan] ne zaman kalkıyor
12647,tr-TR,train,train,1,transport,42,transport_query,çorlu istasyonu için hangi sıklıkta tren geliş gidişi oluyor,[place_name : çorlu istasyonu] için hangi sıklıkta [transport_type : tren] geliş gidişi oluyor
12648,tr-TR,train,train,1,transport,2,transport_ticket,direksiyon sınavı,direksiyon sınavı
12649,tr-TR,train,train,1,transport,11,transport_traffic,bugün trafik nasıl,[date : bugün] trafik nasıl
12650,tr-TR,train,train,1,transport,42,transport_query,bana aslı börek çankaya dan eve yol tarifi verir misin,bana [place_name : aslı börek çankaya] dan [place_name : eve] yol tarifi verir misin
12652,tr-TR,train,train,1,transport,42,transport_query,pizza huta yol tarifi ver,[business_name : pizza huta] yol tarifi ver
12653,tr-TR,train,train,1,transport,2,transport_ticket,los angeles için bir tren bileti al,[place_name : los angeles] için bir [transport_type : tren] bileti al
12655,tr-TR,train,train,1,transport,54,transport_taxi,lütfen bir taksi çağır ve dörtte gelip beni şehir tiyatrosuna götürsün,lütfen bir [transport_type : taksi] çağır ve [time : dörtte] gelip beni [place_name : şehir tiyatrosuna] götürsün
12657,tr-TR,train,train,1,transport,54,transport_taxi,cuma günkü üç yüz ve yirmi bir deki uçuş beş bin dört yüz otuz bir için taksim meydanından erdal eren e taksi ayarla,[date : cuma] günkü [time : üç yüz ve yirmi bir] deki [transport_name : uçuş beş bin dört yüz otuz bir] için [place_name : taksim meydanından] [person : erdal eren] e [transport_type : taksi] ayarla
12658,tr-TR,train,train,1,transport,42,transport_query,evimden hedefe sahil boyunca nasıl gidebilirim,evimden hedefe sahil boyunca nasıl gidebilirim
12659,tr-TR,train,train,1,transport,42,transport_query,e beş üzerinde konuma yol tarifleri ver bana,e beş üzerinde konuma yol tarifleri ver bana
12660,tr-TR,train,train,1,transport,2,transport_ticket,bana bir tren yolculuğu ayarla,bana bir [transport_type : tren] yolculuğu ayarla
12661,tr-TR,train,train,1,transport,42,transport_query,hangi trenler uygun,hangi [transport_type : trenler] uygun
12662,tr-TR,train,train,6,recommendation,19,recommendation_locations,yakınımdaki tren şirketleri nelerdir,yakınımdaki [business_type : tren şirketleri] nelerdir
12663,tr-TR,train,train,1,transport,42,transport_query,aydın izmir tren bileti fiyatı,[place_name : aydın izmir] [transport_type : tren] bileti fiyatı
12664,tr-TR,train,train,1,transport,2,transport_ticket,kayseriden ankaraya iki kişi için tren biletleri,[place_name : kayseriden ankaraya] iki kişi için [transport_type : tren] biletleri
12666,tr-TR,train,train,1,transport,11,transport_traffic,şu an trafik nasıl,şu an trafik nasıl
12668,tr-TR,train,train,1,transport,11,transport_traffic,lütfen eve giden trafiği kontrol edin,lütfen [place_name : eve] giden trafiği kontrol edin
12670,tr-TR,train,train,1,transport,11,transport_traffic,bizim ev yolunda trafiği kontrol et,bizim [place_name : ev] yolunda trafiği kontrol et
12671,tr-TR,train,train,1,transport,2,transport_ticket,yirmi iki mart öğlen iki için tren tut,[date : yirmi iki mart] [time : öğlen iki] için [transport_type : tren] tut
12673,tr-TR,train,train,1,transport,11,transport_traffic,şimdi sokaklar kalabalık mı,şimdi sokaklar kalabalık mı
12676,tr-TR,train,train,1,transport,42,transport_query,lütfen eskişehir konumuna uygun tren seferlerini listele,lütfen eskişehir konumuna uygun tren seferlerini listele
12677,tr-TR,train,train,1,transport,42,transport_query,lütfen a lokasyonu için uygun tren yolculuklarını listele,lütfen a lokasyonu için uygun tren yolculuklarını listele
12678,tr-TR,train,train,1,transport,42,transport_query,a lokasyonuna tren yoluyla seyahatler var mı,a lokasyonuna [transport_type : tren] yoluyla seyahatler var mı
12679,tr-TR,train,train,1,transport,11,transport_traffic,eve gitmek ne kadar sürer,eve gitmek ne kadar sürer
12682,tr-TR,train,train,1,transport,42,transport_query,aydın için bir sonraki tren ne zaman ayrılıyor,[place_name : aydın] için bir sonraki [transport_type : tren] ne zaman ayrılıyor
12683,tr-TR,train,train,1,transport,42,transport_query,manisa için tren ne zaman kalkıyor,[place_name : manisa] için tren ne zaman [transport_descriptor : kalkıyor]
12684,tr-TR,train,train,1,transport,42,transport_query,akşam yedi civarında eve dönüş için bir tren bulabilir misin,[time : akşam yedi] civarında eve dönüş için bir [transport_type : tren] bulabilir misin
12686,tr-TR,train,train,1,transport,11,transport_traffic,şu an trafik akıcı mı,şu an trafik akıcı mı
12687,tr-TR,train,train,1,transport,11,transport_traffic,istanbul e beşte şu an trafik var mı,[place_name : istanbul e beşte] şu an trafik var mı
12688,tr-TR,train,train,1,transport,11,transport_traffic,bu saat için adana e beş te trafik yoğunluğu nedir,[time : bu saat] için [place_name : adana e beş] te trafik yoğunluğu nedir
12690,tr-TR,train,train,1,transport,11,transport_traffic,e beş karayolu üzerinde trafik nasıl,[place_name : e beş karayolu] üzerinde trafik nasıl
12691,tr-TR,train,train,1,transport,11,transport_traffic,şu an istanbul 'da trafik yoğunluğu ne durumda,şu an [place_name : istanbul] 'da trafik yoğunluğu ne durumda
12694,tr-TR,train,train,1,transport,11,transport_traffic,şu anda otoyolda trafik kötü mü,şu anda [place_name : otoyolda] trafik kötü mü
12695,tr-TR,train,train,1,transport,11,transport_traffic,trafik erken gitmem için yeterince kötü mü,trafik erken gitmem için yeterince kötü mü
12696,tr-TR,train,train,1,transport,42,transport_query,istanbul 'dan kalkan bir sonraki trenin kalkış saati kaç,[place_name : istanbul] 'dan kalkan bir sonraki [transport_type : trenin] kalkış saati kaç
12697,tr-TR,train,train,1,transport,42,transport_query,bir sonraki tren saat kaçta kadıköy marmaray istasyonuna varıyor,bir sonraki [transport_type : tren] saat kaçta kadıköy marmaray [place_name : istasyonuna] varıyor
12698,tr-TR,train,train,1,transport,42,transport_query,urla izmir'e son kalkan tren ne zaman,[place_name : urla izmir'e] son kalkan [transport_type : tren] ne zaman
12699,tr-TR,train,train,1,transport,42,transport_query,beni m. c. donalds 'a götür,beni [business_name : m. c. donalds] 'a götür
12700,tr-TR,train,train,1,transport,11,transport_traffic,bu sabah trafik ne,bu [timeofday : sabah] trafik ne
12701,tr-TR,train,train,1,transport,11,transport_traffic,bu sabah trafik ne kadar kötü,bu [timeofday : sabah] trafik ne kadar kötü
12702,tr-TR,train,train,1,transport,11,transport_traffic,bu sabah nerelerden kaçınmalıyım,bu [timeofday : sabah] nerelerden kaçınmalıyım
12703,tr-TR,train,train,1,transport,11,transport_traffic,işe gitmek ne kadar sürer,işe gitmek ne kadar sürer
12704,tr-TR,train,train,1,transport,11,transport_traffic,donner de şu an trafik nasıl,donner de şu an trafik nasıl
12705,tr-TR,train,train,1,transport,2,transport_ticket,tren bilet uygulamasını aç,[transport_type : tren] bilet uygulamasını aç
12708,tr-TR,train,train,1,transport,42,transport_query,yol tarifi,yol tarifi
12709,tr-TR,train,train,1,transport,54,transport_taxi,bir saat sonrası için bir uber ayarla,[time : bir saat] sonrası için bir [transport_agency : uber] ayarla
12713,tr-TR,train,train,1,transport,54,transport_taxi,benim için cevahir avm ye bir taksi ayırt,benim için [place_name : cevahir avm] ye bir [transport_type : taksi] ayırt
12714,tr-TR,train,train,1,transport,54,transport_taxi,şu anda zeki bar dışından beni alacak bir uber ayırt,şu anda [place_name : zeki bar] dışından beni alacak bir [transport_agency : uber] ayırt
12719,tr-TR,train,train,1,transport,2,transport_ticket,bana buradan eskişehir'e bir tren bileti lazım,bana buradan [place_name : eskişehir'e] bir [transport_type : tren] bileti lazım
12720,tr-TR,train,train,1,transport,11,transport_traffic,yarım saat içinde çıkarsam ofise gittiğimde saat kaç olur,[time : yarım saat] içinde çıkarsam ofise gittiğimde saat kaç olur
12721,tr-TR,train,train,1,transport,11,transport_traffic,şehirler arası yirmi de trafik ne kadar fazla,şehirler arası yirmi de trafik ne kadar fazla
12725,tr-TR,train,train,1,transport,2,transport_ticket,bana bolu için ucuz bir tren bileti bul,bana [place_name : bolu] için ucuz bir [transport_type : tren] bileti bul
12726,tr-TR,train,train,1,transport,11,transport_traffic,e beşte trafik ne kadar yavaş,[place_name : e beşte] trafik ne kadar yavaş
12727,tr-TR,train,train,1,transport,11,transport_traffic,şehir merkezine gitmek ne kadar zamanımı alır,[place_name : şehir merkezine] gitmek ne kadar zamanımı alır
12730,tr-TR,train,train,1,transport,11,transport_traffic,arasında mevcut trafik ne,arasında mevcut trafik ne
12731,tr-TR,train,train,1,transport,42,transport_query,bugün tren saatleri kaç,[date : bugün] [transport_type : tren] saatleri kaç
12732,tr-TR,train,train,1,transport,42,transport_query,dört otuz treni rötarlı mı,[time : dört otuz] [transport_type : treni] rötarlı mı
12733,tr-TR,train,train,1,transport,42,transport_query,bana en yakın tren nerede,bana en yakın [transport_type : tren] nerede
12734,tr-TR,train,train,1,transport,42,transport_query,lütfen bana yakın park için yol tarifleri ver,lütfen bana yakın [place_name : park] için yol tarifleri ver
12737,tr-TR,train,train,1,transport,11,transport_traffic,bir kaç kara yolu,bir kaç kara yolu
12738,tr-TR,train,train,1,transport,11,transport_traffic,eve gitmek için hızlı bir yol,eve gitmek için hızlı bir yol
12739,tr-TR,train,train,1,transport,42,transport_query,en yakın bara yol tarifi alabilir miyim,en yakın [business_type : bara] yol tarifi alabilir miyim
12742,tr-TR,train,train,1,transport,42,transport_query,bana kuşadasına bir tren bileti bulabilir misin,bana [place_name : kuşadasına] bir [transport_type : tren] bileti bulabilir misin
12743,tr-TR,train,train,1,transport,42,transport_query,aydın a bir sonraki seyahatim için bana bir tren bileti bul,[place_name : aydın] a bir sonraki seyahatim için bana bir [transport_type : tren] bileti bul
12744,tr-TR,train,train,1,transport,42,transport_query,bana on kasım atatürk ü anma gününde ankaraya bir tren bulabilir misin,bana [date : on kasım atatürk ü anma gününde] [place_name : ankaraya] bir [transport_type : tren] bulabilir misin
12746,tr-TR,train,train,1,transport,54,transport_taxi,uber uygulamasını aç ve havaalanında karşılama için bana bir araba ayarla,uber uygulamasını aç ve [place_name : havaalanında] karşılama için bana bir [transport_type : araba] ayarla
12747,tr-TR,train,train,1,transport,2,transport_ticket,lütfen benim için bir tren bileti ayırt,lütfen benim için bir [transport_type : tren] bileti ayırt
12749,tr-TR,train,train,1,transport,2,transport_ticket,lütfen bana bir tren bileti alır mısın,lütfen bana bir [transport_type : tren] bileti alır mısın
12750,tr-TR,train,train,1,transport,2,transport_ticket,eskişehir 'den istanbul 'a bir tren bileti al,[place_name : eskişehir] 'den [place_name : istanbul] 'a bir [transport_type : tren] bileti al
12751,tr-TR,train,train,1,transport,2,transport_ticket,bana şu andan bir hafta sonra aydından izmire tren bileti al,bana [date : şu andan bir hafta sonra] [place_name : aydından izmire] [transport_type : tren] bileti al
12752,tr-TR,train,train,1,transport,2,transport_ticket,lütfen bir nisan da kıbrıs tan abant gölü ne bir amtrak bileti alın,lütfen [date : bir nisan] da [place_name : kıbrıs] tan [place_name : abant gölü] ne bir amtrak bileti alın
12753,tr-TR,train,train,1,transport,2,transport_ticket,istanbul ankara arası bir tren bileti istiyorum,[place_name : istanbul ankara] arası bir [transport_type : tren] bileti istiyorum
12754,tr-TR,train,train,1,transport,2,transport_ticket,adapazarı için en ucuz tren bileti istiyorum,[place_name : adapazarı] için en ucuz [transport_type : tren] bileti istiyorum
12755,tr-TR,train,train,1,transport,54,transport_taxi,eve gitmek için bana bir uber yolculuğu ayarla,[place_name : eve] gitmek için bana bir [transport_agency : uber] yolculuğu ayarla
12756,tr-TR,train,train,1,transport,54,transport_taxi,bana bir uber ile yolculuk ayarla lütfen,bana bir [transport_agency : uber] ile yolculuk ayarla lütfen
12757,tr-TR,train,train,1,transport,54,transport_taxi,beni bulunduğum yerden alması için bir taksi gönder,beni bulunduğum yerden alması için bir [transport_type : taksi] gönder
12758,tr-TR,train,train,1,transport,42,transport_query,izmir'e varmamıza ne kadar var,[place_name : izmir'e] varmamıza ne kadar var
12760,tr-TR,train,train,1,transport,42,transport_query,tren tarifesi,[transport_type : tren] tarifesi
12761,tr-TR,train,train,1,transport,11,transport_traffic,tampon tampona mı,tampon tampona mı
12762,tr-TR,train,train,1,transport,2,transport_ticket,lütfen bir tren bileti ayırt,lütfen bir [transport_type : tren] bileti ayırt
12763,tr-TR,train,train,1,transport,2,transport_ticket,bir tren biletine ihtiyacım var,bir [transport_type : tren] biletine ihtiyacım var
12765,tr-TR,train,train,1,transport,42,transport_query,trenim ne zaman geliyor,[transport_type : trenim] ne zaman geliyor
12766,tr-TR,train,train,1,transport,42,transport_query,tren ne zaman geçiyor,[transport_type : tren] ne zaman geçiyor
12767,tr-TR,train,train,1,transport,2,transport_ticket,bir tren bileti alabilir miyim,bir [transport_type : tren] bileti alabilir miyim
12769,tr-TR,train,train,1,transport,42,transport_query,vegas tren biletleri ne kadar,[place_name : vegas] [transport_type : tren] biletleri ne kadar
12770,tr-TR,train,train,1,transport,42,transport_query,bana antep adana arası giden trenlerin zaman çizelgelerini göster,bana [place_name : antep adana] arası giden trenlerin zaman çizelgelerini göster
12771,tr-TR,train,train,1,transport,42,transport_query,aydın dan izmir e giden bir tren bul,[place_name : aydın] dan [place_name : izmir] e giden bir [transport_type : tren] bul
12772,tr-TR,train,train,1,transport,11,transport_traffic,transit,transit
12773,tr-TR,train,train,1,transport,11,transport_traffic,kargaşa,kargaşa
12774,tr-TR,train,train,1,transport,11,transport_traffic,reçel,reçel
12775,tr-TR,train,train,1,transport,11,transport_traffic,bana izmir 'den muğla 'ya trafik trafik haritasını göster,bana [place_name : izmir] 'den [place_name : muğla] 'ya trafik trafik haritasını göster
12776,tr-TR,train,train,1,transport,11,transport_traffic,kuşadası söke arası trafik durumu nasıl,[place_name : kuşadası söke] arası trafik durumu nasıl
12777,tr-TR,train,train,1,transport,11,transport_traffic,bana yakınlarda mevcut trafiği göster,[place_name : bana yakınlarda] mevcut trafiği göster
12778,tr-TR,train,train,1,transport,54,transport_taxi,taksi ayarla,[transport_type : taksi] ayarla
12780,tr-TR,train,train,1,transport,54,transport_taxi,şimdi bir uber iste,şimdi bir [transport_agency : uber] iste
12782,tr-TR,train,train,1,transport,42,transport_query,istanbul uçak müzesi için yol tarifleri gösterebilir misin,[place_name : istanbul uçak müzesi] için yol tarifleri gösterebilir misin
12784,tr-TR,train,train,1,transport,11,transport_traffic,bana mevcut trafik raporunu ver,bana mevcut trafik raporunu ver
12785,tr-TR,train,train,1,transport,42,transport_query,tren saatleri,[transport_type : tren] saatleri
12786,tr-TR,train,train,1,transport,42,transport_query,tren ne zaman varır,[transport_type : tren] ne zaman varır
12788,tr-TR,train,train,1,transport,11,transport_traffic,bana trafik güncellemesi ver,bana trafik güncellemesi ver
12790,tr-TR,train,train,1,transport,2,transport_ticket,new york'a bir tren bileti ayırt,[place_name : new york'a] bir [transport_type : tren] bileti ayırt
12792,tr-TR,train,train,1,transport,11,transport_traffic,trafikte gecikmeler var mı,trafikte gecikmeler var mı
12793,tr-TR,train,train,1,transport,11,transport_traffic,benim işyeri yolumda hiç kaza var mı,benim işyeri yolumda hiç kaza var mı
12794,tr-TR,train,train,1,transport,42,transport_query,siri eskişehir 'e tren biletleri bul,siri [place_name : eskişehir] 'e [transport_type : tren] biletleri bul
12795,tr-TR,train,train,1,transport,42,transport_query,siri tren bileti ne kadar,siri [transport_type : tren] bileti ne kadar
12796,tr-TR,train,train,1,transport,42,transport_query,bana istasyondan konuma tren saatleri ver,bana [place_name : istasyondan konuma] [transport_type : tren] saatleri ver
12798,tr-TR,train,train,1,transport,42,transport_query,istasyondan konuma tren saatlerini ver bana,[place_name : istasyondan konuma] [transport_type : tren] saatlerini ver bana
12799,tr-TR,train,train,6,recommendation,19,recommendation_locations,gömlek alabileceğim alışveriş merkezi nerede,gömlek alabileceğim [business_type : alışveriş merkezi] nerede
12801,tr-TR,train,train,1,transport,2,transport_ticket,new york 'a bir tren bileti bul,[place_name : new york] 'a bir [transport_type : tren] bileti bul
12803,tr-TR,train,train,1,transport,2,transport_ticket,lütfen aydın a bir tren bileti ayırt,lütfen [place_name : aydın] a bir [transport_type : tren] bileti ayırt
12804,tr-TR,train,train,1,transport,54,transport_taxi,uygulamalarımı kullanma,uygulamalarımı kullanma
